gene_id,experiment_id,log2fc,padj
CCNA_00262,quintero_wt-highK_vs_wt-lowK,-0.550291488651838,0.00113569143923198
CCNA_00263,quintero_wt-highK_vs_wt-lowK,-1.45518311164389,3.00981709825385e-15
CCNA_00264,quintero_wt-highK_vs_wt-lowK,0.10723362608338,0.554959737780852
CCNA_00265,quintero_wt-highK_vs_wt-lowK,-0.0273805864866987,0.888868421712466
CCNA_00266,quintero_wt-highK_vs_wt-lowK,-0.0327598694067343,0.884647751046934
CCNA_00267,quintero_wt-highK_vs_wt-lowK,0.160006804217769,0.352875770383225
CCNA_R0005,quintero_wt-highK_vs_wt-lowK,0.458416388462871,0.133068912555765
CCNA_00268,quintero_wt-highK_vs_wt-lowK,-0.0179443433153795,0.926529288032986
CCNA_00269,quintero_wt-highK_vs_wt-lowK,0.00730329095028843,0.972590586614718
CCNA_00270,quintero_wt-highK_vs_wt-lowK,-0.0607739850154801,0.741858285759517
CCNA_00271,quintero_wt-highK_vs_wt-lowK,0.325021355924337,0.120731019508457
CCNA_00272,quintero_wt-highK_vs_wt-lowK,-0.0215256645794932,0.910619421633395
CCNA_00273,quintero_wt-highK_vs_wt-lowK,0.691970700762736,1.69733719531665e-5
CCNA_00274,quintero_wt-highK_vs_wt-lowK,-0.646669823200736,0.0144204090986907
CCNA_00275,quintero_wt-highK_vs_wt-lowK,-1.18978590115342,7.6912626604998e-6
CCNA_00276,quintero_wt-highK_vs_wt-lowK,0.0344483487736935,0.882552985882906
CCNA_00277,quintero_wt-highK_vs_wt-lowK,0.573816905478607,5.59912134597937e-4
CCNA_00278,quintero_wt-highK_vs_wt-lowK,0.276400146915446,0.13117084729528
CCNA_00279,quintero_wt-highK_vs_wt-lowK,-2.1031819803516,1.00552614619258e-4
CCNA_00280,quintero_wt-highK_vs_wt-lowK,0.144072535674851,0.51896993514318
CCNA_00281,quintero_wt-highK_vs_wt-lowK,0.685008658273228,0.0010454320413909
CCNA_00282,quintero_wt-highK_vs_wt-lowK,-1.23114732611009,2.93840361225237e-11
CCNA_00283,quintero_wt-highK_vs_wt-lowK,0.286528351448737,0.0658665200723945
CCNA_00284,quintero_wt-highK_vs_wt-lowK,1.11353161413903,9.86294703739709e-8
CCNA_00285,quintero_wt-highK_vs_wt-lowK,0.79221936591831,2.67714848860519e-5
CCNA_00286,quintero_wt-highK_vs_wt-lowK,-0.773774294625899,2.82437536182383e-5
CCNA_00287,quintero_wt-highK_vs_wt-lowK,-0.334272420639759,0.0503595720425489
